t	angle	cycles
56.600000000	0.870013000	39
56.600000000	0.849449000	39
56.600000000	0.827299000	39
56.600000000	0.801361000	39
56.600000000	0.771988000	39
56.600000000	0.739092000	39
56.700000000	0.703328000	40
56.700000000	0.665112000	40
56.700000000	0.620904000	40
56.700000000	0.575225000	40
56.700000000	0.526265000	40
56.700000000	0.483306000	40
56.800000000	0.430229000	40
56.800000000	0.375697000	40
56.800000000	0.322793000	40
56.800000000	0.268927000	40
56.800000000	0.214191000	40
56.800000000	0.171967000	40
56.900000000	0.122720000	40
56.900000000	0.084253000	40
56.900000000	0.045268000	40
56.900000000	0.000869000	40
56.900000000	-0.027750000	40
56.900000000	-0.049780000	40
57.000000000	-0.080110000	40
57.000000000	-0.103510000	40
57.000000000	-0.121490000	40
57.000000000	-0.135060000	40
57.000000000	-0.143950000	40
57.000000000	-0.153110000	40
57.100000000	-0.158700000	40
57.100000000	-0.160320000	40
57.100000000	-0.150590000	40
57.100000000	-0.144430000	40
57.100000000	-0.134810000	40
57.100000000	-0.118240000	40
57.200000000	-0.099460000	40
57.200000000	-0.077950000	40
57.200000000	-0.054100000	40
57.200000000	-0.023780000	40
57.200000000	0.009495000	40
57.200000000	0.045024000	40
57.300000000	0.087776000	40
57.300000000	0.129580000	40
57.300000000	0.167166000	40
57.300000000	0.212048000	40
57.300000000	0.268217000	40
57.300000000	0.315343000	40
57.400000000	0.366985000	40
57.400000000	0.416018000	40
57.400000000	0.466344000	40
57.400000000	0.515345000	40
57.400000000	0.558982000	40
57.400000000	0.608262000	40
57.500000000	0.649576000	40
57.500000000	0.688716000	40
57.500000000	0.727309000	40
57.500000000	0.761050000	40
57.500000000	0.791141000	40
57.500000000	0.816634000	40
57.600000000	0.839490000	40
57.600000000	0.858125000	40
57.600000000	0.876332000	40
57.600000000	0.892489000	40
57.600000000	0.906922000	40
57.600000000	0.917482000	40
57.700000000	0.926625000	40
57.700000000	0.933975000	40
57.700000000	0.940248000	40
57.700000000	0.944934000	40
57.700000000	0.947809000	40
57.700000000	0.949176000	40
57.800000000	0.949550000	40
57.800000000	0.949473000	40
57.800000000	0.948477000	40
57.800000000	0.945903000	40
57.800000000	0.941827000	40
57.800000000	0.937129000	40
57.900000000	0.930775000	40
57.900000000	0.921640000	40
57.900000000	0.911367000	40
57.900000000	0.898291000	40
57.900000000	0.883068000	40
57.900000000	0.865891000	40
58.000000000	0.847881000	40
58.000000000	0.824544000	40
58.000000000	0.803264000	40
58.000000000	0.773354000	40
58.000000000	0.747527000	40
58.000000000	0.707310000	40
58.100000000	0.662795000	41
58.100000000	0.619760000	41
58.100000000	0.575420000	41
58.100000000	0.527543000	41
58.100000000	0.480022000	41
58.100000000	0.430162000	41
58.200000000	0.375730000	41
58.200000000	0.329695000	41
58.200000000	0.275840000	41
58.200000000	0.233725000	41
58.200000000	0.183707000	41
58.200000000	0.136017000	41
58.300000000	0.091104000	41
58.300000000	0.052233000	41
58.300000000	0.011660000	41
58.300000000	-0.018340000	41
58.300000000	-0.053570000	41
58.300000000	-0.079190000	41
58.400000000	-0.094620000	41
58.400000000	-0.119460000	41
58.400000000	-0.131780000	41
58.400000000	-0.143340000	41
58.400000000	-0.148470000	41
58.400000000	-0.151980000	41
58.500000000	-0.152910000	41
58.500000000	-0.149190000	41
58.500000000	-0.138970000	41
58.500000000	-0.126040000	41
58.500000000	-0.114060000	41
58.500000000	-0.093490000	41
58.600000000	-0.074540000	41
58.600000000	-0.047670000	41
58.600000000	-0.016650000	41
58.600000000	0.011248000	41
58.600000000	0.048352000	41
58.600000000	0.090407000	41
58.700000000	0.125240000	41
58.700000000	0.169180000	41
58.700000000	0.218244000	41
58.700000000	0.265501000	41
58.700000000	0.311287000	41
58.700000000	0.359864000	41
58.800000000	0.412104000	41
58.800000000	0.459042000	41
58.800000000	0.507664000	41
58.800000000	0.557506000	41
58.800000000	0.602665000	41
58.800000000	0.642606000	41
58.900000000	0.683252000	41
58.900000000	0.721733000	41
58.900000000	0.756062000	41
58.900000000	0.785974000	41
58.900000000	0.811337000	41
58.900000000	0.835499000	41
59.000000000	0.855940000	41
59.000000000	0.873816000	41
59.000000000	0.890128000	41
59.000000000	0.902599000	41
59.000000000	0.914529000	41
59.000000000	0.923703000	41
59.100000000	0.930708000	41
59.100000000	0.936603000	41
59.100000000	0.940809000	41
59.100000000	0.943944000	41
59.100000000	0.946642000	41
59.100000000	0.946208000	41
59.200000000	0.946205000	41
59.200000000	0.944856000	41
59.200000000	0.941663000	41
59.200000000	0.937914000	41
59.200000000	0.933109000	41
59.200000000	0.925761000	41
59.300000000	0.917571000	41
59.300000000	0.907408000	41
59.300000000	0.893626000	41
59.300000000	0.878772000	41
59.300000000	0.861789000	41
59.300000000	0.841189000	41
59.400000000	0.817711000	41
59.400000000	0.793103000	41
59.400000000	0.767765000	41
59.400000000	0.733737000	41
59.400000000	0.699756000	41
59.400000000	0.658183000	41
59.500000000	0.616796000	42
59.500000000	0.573165000	42
59.500000000	0.526346000	42
59.500000000	0.477274000	42
59.500000000	0.429284000	42
59.500000000	0.380886000	42
59.600000000	0.332305000	42
59.600000000	0.281950000	42
59.600000000	0.229564000	42
59.600000000	0.183018000	42
59.600000000	0.138430000	42
59.600000000	0.101139000	42
59.700000000	0.058286000	42
59.700000000	0.018523000	42
59.700000000	-0.009600000	42
59.700000000	-0.031940000	42
59.700000000	-0.061050000	42
59.700000000	-0.081570000	42
59.800000000	-0.107450000	42
59.800000000	-0.116830000	42
59.800000000	-0.129630000	42
59.800000000	-0.134790000	42
59.800000000	-0.139390000	42
59.800000000	-0.137410000	42
59.900000000	-0.134460000	42
59.900000000	-0.125970000	42
59.900000000	-0.114080000	42
59.900000000	-0.096520000	42
59.900000000	-0.080590000	42
59.900000000	-0.055170000	42
60.000000000	-0.030090000	42
60.000000000	-0.002650000	42
60.000000000	0.030701000	42
60.000000000	0.066913000	42
60.000000000	0.102600000	42
60.000000000	0.144726000	42
60.100000000	0.192793000	42
60.100000000	0.234190000	42
60.100000000	0.283946000	42
60.100000000	0.328503000	42
60.100000000	0.375520000	42
60.100000000	0.420894000	42
60.200000000	0.471321000	42
60.200000000	0.519706000	42
60.200000000	0.566117000	42
60.200000000	0.611503000	42
60.200000000	0.646767000	42
60.200000000	0.687831000	42
60.300000000	0.724280000	42
60.300000000	0.755551000	42
60.300000000	0.784493000	42
60.300000000	0.810690000	42
60.300000000	0.834009000	42
60.300000000	0.852203000	42
60.400000000	0.870819000	42
60.400000000	0.885120000	42
60.400000000	0.899550000	42
60.400000000	0.910214000	42
60.400000000	0.919751000	42
60.400000000	0.927654000	42
60.500000000	0.934015000	42
60.500000000	0.938139000	42
60.500000000	0.940501000	42
60.500000000	0.942749000	42
60.500000000	0.943258000	42
60.500000000	0.943107000	42
60.600000000	0.940899000	42
60.600000000	0.937871000	42
60.600000000	0.933073000	42
60.600000000	0.927934000	42
60.600000000	0.921267000	42
60.600000000	0.912581000	42
60.700000000	0.901148000	42
60.700000000	0.888549000	42
60.700000000	0.872901000	42
60.700000000	0.855144000	42
60.700000000	0.833715000	42
60.700000000	0.811531000	42
60.800000000	0.787897000	42
60.800000000	0.756342000	42
60.800000000	0.725526000	42
60.800000000	0.689150000	42
60.800000000	0.654968000	42
60.800000000	0.612133000	42
60.900000000	0.564041000	43
60.900000000	0.521635000	43
60.900000000	0.474442000	43
60.900000000	0.426487000	43
60.900000000	0.372640000	43
60.900000000	0.320639000	43
61.000000000	0.278801000	43
61.000000000	0.229373000	43
61.000000000	0.182938000	43
61.000000000	0.140176000	43
61.000000000	0.102544000	43
61.000000000	0.062465000	43
61.100000000	0.035038000	43
61.100000000	-0.004050000	43
61.100000000	-0.036370000	43
61.100000000	-0.050520000	43
61.100000000	-0.076300000	43
61.100000000	-0.096430000	43
61.200000000	-0.109160000	43
61.200000000	-0.120590000	43
61.200000000	-0.126750000	43
61.200000000	-0.128920000	43
61.200000000	-0.129240000	43
61.200000000	-0.123470000	43
61.300000000	-0.119930000	43
61.300000000	-0.102580000	43
61.300000000	-0.088400000	43
61.300000000	-0.071880000	43
61.300000000	-0.052580000	43
61.300000000	-0.024850000	43
61.400000000	0.009227000	43
61.400000000	0.033561000	43
61.400000000	0.071116000	43
61.400000000	0.110586000	43
61.400000000	0.149409000	43
61.400000000	0.195520000	43
61.500000000	0.242305000	43
61.500000000	0.282451000	43
61.500000000	0.331139000	43
61.500000000	0.381109000	43
61.500000000	0.424805000	43
61.500000000	0.476556000	43
61.600000000	0.521542000	43
61.600000000	0.562550000	43
61.600000000	0.609576000	43
61.600000000	0.648795000	43
61.600000000	0.687710000	43
61.600000000	0.724065000	43
61.700000000	0.757646000	43
61.700000000	0.787920000	43
61.700000000	0.813928000	43
61.700000000	0.832619000	43
61.700000000	0.853462000	43
61.700000000	0.869516000	43
61.800000000	0.886163000	43
61.800000000	0.898083000	43
61.800000000	0.908792000	43
61.800000000	0.918287000	43
61.800000000	0.925746000	43
61.800000000	0.930838000	43
61.900000000	0.935284000	43
61.900000000	0.938222000	43
61.900000000	0.939336000	43
61.900000000	0.939633000	43
61.900000000	0.939651000	43
61.900000000	0.937136000	43
62.000000000	0.934202000	43
62.000000000	0.930240000	43
62.000000000	0.925183000	43
62.000000000	0.917420000	43
62.000000000	0.908521000	43
62.000000000	0.897735000	43
62.100000000	0.883515000	43
62.100000000	0.869060000	43
62.100000000	0.851111000	43
62.100000000	0.829185000	43
62.100000000	0.807965000	43
62.100000000	0.783428000	43
62.200000000	0.755110000	43
62.200000000	0.724079000	43
62.200000000	0.688815000	43
62.200000000	0.647181000	43
62.200000000	0.609362000	43
62.200000000	0.567221000	43
62.300000000	0.524245000	44
62.300000000	0.473699000	44
62.300000000	0.429637000	44
62.300000000	0.377925000	44
62.300000000	0.329213000	44
62.300000000	0.282273000	44
62.400000000	0.230728000	44
62.400000000	0.187167000	44
62.400000000	0.149771000	44
62.400000000	0.110993000	44
62.400000000	0.068688000	44
62.400000000	0.034062000	44
62.500000000	-0.003030000	44
62.500000000	-0.029420000	44
62.500000000	-0.056930000	44
62.500000000	-0.077120000	44
62.500000000	-0.094970000	44
62.500000000	-0.110290000	44
62.600000000	-0.117310000	44
62.600000000	-0.125610000	44
62.600000000	-0.127650000	44
62.600000000	-0.127450000	44
62.600000000	-0.119120000	44
62.600000000	-0.110300000	44
62.700000000	-0.099820000	44
62.700000000	-0.083460000	44
62.700000000	-0.061510000	44
62.700000000	-0.042970000	44
62.700000000	-0.017470000	44
62.700000000	0.009788000	44
62.800000000	0.043924000	44
62.800000000	0.079914000	44
62.800000000	0.117086000	44
62.800000000	0.158718000	44
62.800000000	0.198753000	44
62.800000000	0.241329000	44
62.900000000	0.285052000	44
62.900000000	0.332900000	44
62.900000000	0.385176000	44
62.900000000	0.430405000	44
62.900000000	0.474924000	44
62.900000000	0.522290000	44
63.000000000	0.568666000	44
63.000000000	0.609627000	44
63.000000000	0.649562000	44
63.000000000	0.691091000	44
63.000000000	0.724219000	44
63.000000000	0.754673000	44
63.100000000	0.783867000	44
63.100000000	0.807906000	44
63.100000000	0.829046000	44
63.100000000	0.849290000	44
63.100000000	0.865142000	44
63.100000000	0.881708000	44
63.200000000	0.894712000	44
63.200000000	0.904972000	44
63.200000000	0.914966000	44
63.200000000	0.921256000	44
63.200000000	0.926803000	44
63.200000000	0.931296000	44
63.300000000	0.934477000	44
63.300000000	0.935554000	44
63.300000000	0.935996000	44
63.300000000	0.935727000	44
63.300000000	0.933194000	44
63.300000000	0.930146000	44
63.400000000	0.925473000	44
63.400000000	0.920116000	44
63.400000000	0.912360000	44
63.400000000	0.903115000	44
63.400000000	0.891960000	44
63.400000000	0.879378000	44
63.500000000	0.862876000	44
63.500000000	0.845818000	44
63.500000000	0.825694000	44
63.500000000	0.802752000	44
63.500000000	0.779124000	44
63.500000000	0.746732000	44
63.600000000	0.713870000	44
63.600000000	0.681039000	44
63.600000000	0.642490000	44
63.600000000	0.602651000	44
63.600000000	0.565181000	44
63.600000000	0.518066000	44
63.700000000	0.475512000	45
63.700000000	0.426930000	45
63.700000000	0.380455000	45
63.700000000	0.332425000	45
63.700000000	0.285606000	45
63.700000000	0.236873000	45
63.800000000	0.200164000	45
63.800000000	0.154540000	45
63.800000000	0.119636000	45
63.800000000	0.079946000	45
63.800000000	0.044813000	45
63.800000000	0.011947000	45
63.900000000	-0.010530000	45
63.900000000	-0.036320000	45
63.900000000	-0.061180000	45
63.900000000	-0.074790000	45
63.900000000	-0.091300000	45
63.900000000	-0.097980000	45
64.000000000	-0.105160000	45
64.000000000	-0.103370000	45
64.000000000	-0.102720000	45
64.000000000	-0.099670000	45
64.000000000	-0.092070000	45
64.000000000	-0.078990000	45
64.100000000	-0.066140000	45
64.100000000	-0.046350000	45
64.100000000	-0.024990000	45
64.100000000	0.000676000	45
64.100000000	0.031272000	45
64.100000000	0.064012000	45
64.200000000	0.097989000	45
64.200000000	0.138611000	45
64.200000000	0.177168000	45
64.200000000	0.219384000	45
64.200000000	0.257455000	45
64.200000000	0.308178000	45
64.300000000	0.347809000	45
64.300000000	0.393851000	45
64.300000000	0.439835000	45
64.300000000	0.489012000	45
64.300000000	0.532177000	45
64.300000000	0.576310000	45
64.400000000	0.612208000	45
64.400000000	0.654754000	45
64.400000000	0.691026000	45
64.400000000	0.725804000	45
64.400000000	0.761700000	45
64.400000000	0.786064000	45
64.500000000	0.808847000	45
64.500000000	0.830553000	45
64.500000000	0.848926000	45
64.500000000	0.864568000	45
64.500000000	0.880684000	45
64.500000000	0.891227000	45
64.600000000	0.901884000	45
64.600000000	0.911821000	45
64.600000000	0.917773000	45
64.600000000	0.923235000	45
64.600000000	0.927960000	45
64.600000000	0.930493000	45
64.700000000	0.932120000	45
64.700000000	0.932122000	45
64.700000000	0.932082000	45
64.700000000	0.929423000	45
64.700000000	0.925596000	45
64.700000000	0.921453000	45
64.800000000	0.914502000	45
64.800000000	0.907390000	45
64.800000000	0.896189000	45
64.800000000	0.885214000	45
64.800000000	0.872098000	45
64.800000000	0.855243000	45
64.900000000	0.839598000	45
64.900000000	0.817172000	45
64.900000000	0.793318000	45
64.900000000	0.768580000	45
64.900000000	0.742337000	45
64.900000000	0.707441000	45
65.000000000	0.672210000	45
65.000000000	0.637980000	45
65.000000000	0.594078000	45
65.000000000	0.556099000	45
65.000000000	0.513329000	45
65.000000000	0.462493000	45
65.100000000	0.419376000	46
65.100000000	0.370882000	46
65.100000000	0.322636000	46
65.100000000	0.282101000	46
65.100000000	0.229754000	46
65.100000000	0.189483000	46
65.200000000	0.150042000	46
65.200000000	0.109396000	46
65.200000000	0.082024000	46
65.200000000	0.045067000	46
65.200000000	0.011979000	46
65.200000000	-0.015980000	46
65.300000000	-0.039240000	46
65.300000000	-0.058070000	46
65.300000000	-0.071500000	46
65.300000000	-0.084500000	46
65.300000000	-0.093910000	46
65.300000000	-0.097130000	46
65.400000000	-0.100530000	46
65.400000000	-0.100010000	46
65.400000000	-0.092080000	46
65.400000000	-0.083020000	46
65.400000000	-0.072410000	46
65.400000000	-0.055620000	46
65.500000000	-0.038220000	46
65.500000000	-0.015270000	46
65.500000000	0.010104000	46
65.500000000	0.037432000	46
65.500000000	0.074148000	46
65.500000000	0.107081000	46
65.600000000	0.143344000	46
65.600000000	0.180211000	46
65.600000000	0.219734000	46
65.600000000	0.266646000	46
65.600000000	0.309452000	46
65.600000000	0.355795000	46
65.700000000	0.402234000	46
65.700000000	0.449635000	46
65.700000000	0.489626000	46
65.700000000	0.530927000	46
65.700000000	0.580832000	46
65.700000000	0.615937000	46
65.800000000	0.653776000	46
65.800000000	0.690373000	46
65.800000000	0.725199000	46
65.800000000	0.755202000	46
65.800000000	0.785544000	46
65.800000000	0.805185000	46
65.900000000	0.826961000	46
65.900000000	0.845354000	46
65.900000000	0.861516000	46
65.900000000	0.875369000	46
65.900000000	0.888618000	46
65.900000000	0.899197000	46
66.000000000	0.906857000	46
66.000000000	0.914798000	46
66.000000000	0.919898000	46
66.000000000	0.923932000	46
66.000000000	0.926380000	46
66.000000000	0.927869000	46
66.100000000	0.927647000	46
66.100000000	0.927157000	46
66.100000000	0.924401000	46
66.100000000	0.920435000	46
66.100000000	0.915479000	46
66.100000000	0.908690000	46
66.200000000	0.900980000	46
66.200000000	0.890046000	46
66.200000000	0.878369000	46
66.200000000	0.865215000	46
66.200000000	0.849794000	46
66.200000000	0.830253000	46
66.300000000	0.808643000	46
66.300000000	0.789889000	46
66.300000000	0.762865000	46
66.300000000	0.731192000	46
66.300000000	0.702702000	46
66.300000000	0.666400000	46
66.400000000	0.626818000	46
66.400000000	0.592677000	46
66.400000000	0.548545000	46
66.400000000	0.505189000	46
66.400000000	0.459029000	46
66.400000000	0.417370000	46
66.500000000	0.370892000	47
66.500000000	0.320150000	47
66.500000000	0.274170000	47
66.500000000	0.233241000	47
66.500000000	0.189911000	47
66.500000000	0.149448000	47
66.600000000	0.110951000	47
66.600000000	0.083996000	47
66.600000000	0.046573000	47
66.600000000	0.016842000	47
66.600000000	0.001997000	47
66.600000000	-0.033330000	47
66.700000000	-0.048740000	47
66.700000000	-0.059310000	47
66.700000000	-0.070600000	47
66.700000000	-0.081940000	47
66.700000000	-0.088120000	47
66.700000000	-0.086870000	47
66.800000000	-0.084670000	47
66.800000000	-0.082520000	47
66.800000000	-0.070300000	47
66.800000000	-0.056850000	47
66.800000000	-0.039960000	47
66.800000000	-0.022180000	47
66.900000000	0.001056000	47
66.900000000	0.030074000	47
66.900000000	0.057326000	47
66.900000000	0.089383000	47
66.900000000	0.125089000	47
66.900000000	0.159675000	47
67.000000000	0.199423000	47
67.000000000	0.243187000	47
67.000000000	0.279474000	47
67.000000000	0.325672000	47
67.000000000	0.368186000	47
67.000000000	0.415022000	47
67.100000000	0.457813000	47
67.100000000	0.504723000	47
67.100000000	0.543873000	47
67.100000000	0.583598000	47
67.100000000	0.623917000	47
67.100000000	0.663685000	47
67.200000000	0.696444000	47
67.200000000	0.728582000	47
67.200000000	0.759940000	47
67.200000000	0.786569000	47
67.200000000	0.807859000	47
67.200000000	0.826162000	47
67.300000000	0.844290000	47
67.300000000	0.860163000	47
67.300000000	0.874255000	47
67.300000000	0.886141000	47
67.300000000	0.897282000	47
67.300000000	0.904746000	47
67.400000000	0.911314000	47
67.400000000	0.916681000	47
67.400000000	0.920875000	47
67.400000000	0.923080000	47
67.400000000	0.923726000	47
67.400000000	0.923706000	47
67.500000000	0.922919000	47
67.500000000	0.920061000	47
67.500000000	0.915947000	47
67.500000000	0.909886000	47
67.500000000	0.903958000	47
67.500000000	0.896451000	47
67.600000000	0.884567000	47
67.600000000	0.874883000	47
67.600000000	0.859184000	47
67.600000000	0.843911000	47
67.600000000	0.827024000	47
67.600000000	0.807322000	47
67.700000000	0.783409000	47
67.700000000	0.758706000	47
67.700000000	0.731107000	47
67.700000000	0.699345000	47
67.700000000	0.662673000	47
67.700000000	0.628132000	47
67.800000000	0.589008000	47
67.800000000	0.544609000	47
67.800000000	0.503191000	47
67.800000000	0.454702000	47
67.800000000	0.418578000	47
67.800000000	0.370789000	47
67.900000000	0.323864000	48
67.900000000	0.277530000	48
67.900000000	0.231631000	48
67.900000000	0.195136000	48
67.900000000	0.157004000	48
67.900000000	0.123687000	48
68.000000000	0.096196000	48
68.000000000	0.057740000	48
68.000000000	0.030340000	48
68.000000000	0.009480000	48
68.000000000	-0.011960000	48
68.000000000	-0.031690000	48
68.100000000	-0.047550000	48
68.100000000	-0.061210000	48
68.100000000	-0.067520000	48
68.100000000	-0.072950000	48
68.100000000	-0.072100000	48
68.100000000	-0.071380000	48
68.200000000	-0.061490000	48
68.200000000	-0.054310000	48
68.200000000	-0.038180000	48
68.200000000	-0.021000000	48
68.200000000	-0.005810000	48
68.200000000	0.022001000	48
68.300000000	0.047398000	48
68.300000000	0.075814000	48
68.300000000	0.109997000	48
68.300000000	0.144755000	48
68.300000000	0.181843000	48
68.300000000	0.217799000	48
68.400000000	0.258783000	48
68.400000000	0.299588000	48
68.400000000	0.345551000	48
68.400000000	0.391840000	48
68.400000000	0.430594000	48
68.400000000	0.478018000	48
68.500000000	0.519642000	48
68.500000000	0.558251000	48
68.500000000	0.593143000	48
68.500000000	0.632510000	48
68.500000000	0.666933000	48
68.500000000	0.707919000	48
68.600000000	0.732342000	48
68.600000000	0.759139000	48
68.600000000	0.793090000	48
68.600000000	0.809494000	48
68.600000000	0.824940000	48
68.600000000	0.844921000	48
68.700000000	0.858842000	48
68.700000000	0.872447000	48
68.700000000	0.883823000	48
68.700000000	0.894462000	48
68.700000000	0.902286000	48
68.700000000	0.908575000	48
68.800000000	0.913717000	48
68.800000000	0.917549000	48
68.800000000	0.919172000	48
68.800000000	0.920263000	48
68.800000000	0.920102000	48
68.800000000	0.917728000	48
68.900000000	0.915885000	48
68.900000000	0.911859000	48
68.900000000	0.904938000	48
68.900000000	0.898733000	48
68.900000000	0.889753000	48
68.900000000	0.878892000	48
69.000000000	0.866532000	48
69.000000000	0.853208000	48
69.000000000	0.837230000	48
69.000000000	0.823696000	48
69.000000000	0.797078000	48
69.000000000	0.774990000	48
69.100000000	0.753052000	48
69.100000000	0.721162000	48
69.100000000	0.688563000	48
69.100000000	0.651970000	48
69.100000000	0.616000000	48
69.100000000	0.576070000	48
69.200000000	0.532716000	48
69.200000000	0.491646000	48
69.200000000	0.449544000	48
69.200000000	0.403988000	48
69.200000000	0.362813000	48
69.200000000	0.315428000	48
69.300000000	0.272038000	49
69.300000000	0.231049000	49
69.300000000	0.194823000	49
69.300000000	0.154137000	49
69.300000000	0.117785000	49
69.300000000	0.091188000	49
69.400000000	0.060883000	49
69.400000000	0.030686000	49
69.400000000	0.006436000	49
69.400000000	-0.014420000	49
69.400000000	-0.031070000	49
69.400000000	-0.043570000	49
69.500000000	-0.057090000	49
69.500000000	-0.062650000	49
69.500000000	-0.065810000	49
69.500000000	-0.060610000	49
69.500000000	-0.061990000	49
69.500000000	-0.057660000	49
69.600000000	-0.044100000	49
69.600000000	-0.028940000	49
69.600000000	-0.012590000	49
69.600000000	0.010775000	49
69.600000000	0.030326000	49
69.600000000	0.052991000	49
69.700000000	0.086662000	49
69.700000000	0.125690000	49
69.700000000	0.151422000	49
69.700000000	0.187991000	49
69.700000000	0.226400000	49
69.700000000	0.267383000	49
69.800000000	0.314548000	49
69.800000000	0.349392000	49
69.800000000	0.390626000	49
69.800000000	0.434544000	49
69.800000000	0.483885000	49
69.800000000	0.525683000	49
69.900000000	0.560810000	49
69.900000000	0.600390000	49
69.900000000	0.639095000	49
69.900000000	0.672841000	49
69.900000000	0.707194000	49
69.900000000	0.750609000	49
70.000000000	0.763571000	49
70.000000000	0.784949000	49
70.000000000	0.811400000	49
70.000000000	0.826244000	49
70.000000000	0.843019000	49
70.000000000	0.858396000	49
70.100000000	0.869626000	49
70.100000000	0.881671000	49
70.100000000	0.890630000	49
70.100000000	0.897732000	49
70.100000000	0.904473000	49
70.100000000	0.911040000	49
70.200000000	0.912765000	49
70.200000000	0.914636000	49
70.200000000	0.914896000	49
70.200000000	0.914587000	49
70.200000000	0.912643000	49
70.200000000	0.910259000	49
70.300000000	0.905611000	49
70.300000000	0.898734000	49
70.300000000	0.892055000	49
70.300000000	0.882644000	49
70.300000000	0.871432000	49
70.300000000	0.859847000	49
70.400000000	0.846816000	49
70.400000000	0.827662000	49
70.400000000	0.809600000	49
70.400000000	0.786013000	49
70.400000000	0.765008000	49
70.400000000	0.743388000	49
70.500000000	0.709120000	49
70.500000000	0.677351000	49
70.500000000	0.644238000	49
70.500000000	0.608299000	49
70.500000000	0.568858000	49
70.500000000	0.528169000	49
70.600000000	0.482799000	49
70.600000000	0.441763000	49
70.600000000	0.397752000	49
70.600000000	0.358498000	49
70.600000000	0.308434000	49
70.600000000	0.266331000	49
70.700000000	0.225110000	50
70.700000000	0.196349000	50
70.700000000	0.156023000	50
70.700000000	0.123218000	50
70.700000000	0.087668000	50
70.700000000	0.070207000	50
70.800000000	0.028576000	50
70.800000000	0.005968000	50
70.800000000	-0.012790000	50
70.800000000	-0.024730000	50
70.800000000	-0.038450000	50
70.800000000	-0.049830000	50
70.900000000	-0.055130000	50
70.900000000	-0.058590000	50
70.900000000	-0.059400000	50
70.900000000	-0.054500000	50
70.900000000	-0.045750000	50
70.900000000	-0.035170000	50
71.000000000	-0.020050000	50
71.000000000	-0.000870000	50
71.000000000	0.019133000	50
71.000000000	0.041502000	50
71.000000000	0.065785000	50
71.000000000	0.101323000	50
71.100000000	0.132640000	50
71.100000000	0.166948000	50
71.100000000	0.200889000	50
71.100000000	0.240386000	50
71.100000000	0.273233000	50
71.100000000	0.319742000	50
71.200000000	0.362352000	50
71.200000000	0.403461000	50
71.200000000	0.445667000	50
71.200000000	0.489883000	50
71.200000000	0.530254000	50
71.200000000	0.568369000	50
71.300000000	0.608154000	50
71.300000000	0.644054000	50
71.300000000	0.676716000	50
71.300000000	0.707497000	50
71.300000000	0.736117000	50
71.300000000	0.760671000	50
71.400000000	0.785897000	50
71.400000000	0.808875000	50
71.400000000	0.827438000	50
71.400000000	0.841419000	50
71.400000000	0.856467000	50
71.400000000	0.869840000	50
71.500000000	0.878857000	50
71.500000000	0.887662000	50
71.500000000	0.895410000	50
71.500000000	0.901169000	50
71.500000000	0.905627000	50
71.500000000	0.908235000	50
71.600000000	0.909809000	50
71.600000000	0.910206000	50
71.600000000	0.909927000	50
71.600000000	0.908516000	50
71.600000000	0.905048000	50
71.600000000	0.900155000	50
71.700000000	0.894090000	50
71.700000000	0.885864000	50
71.700000000	0.877289000	50
71.700000000	0.865847000	50
71.700000000	0.852763000	50
71.700000000	0.837955000	50
71.800000000	0.823102000	50
71.800000000	0.802395000	50
71.800000000	0.784076000	50
71.800000000	0.761316000	50
71.800000000	0.726961000	50
71.800000000	0.697564000	50
71.900000000	0.666966000	50
71.900000000	0.631906000	50
71.900000000	0.594429000	50
71.900000000	0.559838000	50
71.900000000	0.516844000	50
71.900000000	0.473858000	50
72.000000000	0.430173000	50
72.000000000	0.394694000	50
72.000000000	0.345724000	50
72.000000000	0.309175000	50
72.000000000	0.268819000	50
72.000000000	0.223771000	50
72.100000000	0.186190000	51
72.100000000	0.150268000	51
72.100000000	0.116799000	51
72.100000000	0.084184000	51
72.100000000	0.052503000	51
72.100000000	0.024109000	51
72.200000000	0.007170000	51
72.200000000	-0.011210000	51
72.200000000	-0.028310000	51
72.200000000	-0.039160000	51
72.200000000	-0.046270000	51
72.200000000	-0.054550000	51
72.300000000	-0.051090000	51
72.300000000	-0.050630000	51
72.300000000	-0.046790000	51
72.300000000	-0.040250000	51
72.300000000	-0.026970000	51
72.300000000	-0.013600000	51
72.400000000	0.009855000	51
72.400000000	0.026838000	51
72.400000000	0.049249000	51
72.400000000	0.076416000	51
72.400000000	0.107088000	51
72.400000000	0.143817000	51
72.500000000	0.177173000	51
72.500000000	0.212708000	51
72.500000000	0.250106000	51
72.500000000	0.286993000	51
72.500000000	0.329420000	51
72.500000000	0.368057000	51
72.600000000	0.412837000	51
72.600000000	0.455444000	51
72.600000000	0.492959000	51
72.600000000	0.534572000	51
72.600000000	0.571131000	51
72.600000000	0.607615000	51
72.700000000	0.642523000	51
72.700000000	0.678051000	51
72.700000000	0.707644000	51
72.700000000	0.737590000	51
72.700000000	0.765241000	51
72.700000000	0.788314000	51
72.800000000	0.807378000	51
72.800000000	0.825531000	51
72.800000000	0.840185000	51
72.800000000	0.854457000	51
72.800000000	0.867083000	51
72.800000000	0.876869000	51
72.900000000	0.885500000	51
72.900000000	0.891799000	51
72.900000000	0.898161000	51
72.900000000	0.902232000	51
72.900000000	0.904124000	51
72.900000000	0.905781000	51
73.000000000	0.905876000	51
73.000000000	0.905541000	51
